user_id;country;city;school
5146;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
5147;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5148;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5149;Россия;Санкт-Петербург;ГБОУ школа  № 320 Приморского района Санкт-Петербурга
5150;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5151;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5152;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5153;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5154;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
5155;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
5156;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5157;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5158;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5159;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5160;Россия;Санкт-Петербург;ГБОУ школа  № 320 Приморского района Санкт-Петербурга
5161;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5162;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5163;Россия;Санкт-Петербург;ЧОУ «Доверие»
5164;Россия;Ярославль;"МОУ СОШ ""Образовательный комплекс №38"""
5165;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5166;Россия;Екатеринбург;МАОУ лицей №180
5167;Россия;Астрахань;МБОУ г. Астрахани «СОШ №7»
5168;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5169;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5170;Россия;Новосибирск;МАОУ СОШ № 217
5171;Россия;Санкт-Петербург;ГБОУ СОШ № 348 Невского района Санкт-Петербурга
5172;Россия;Екатеринбург;МАОУ лицей №180
5173;Россия;Екатеринбург;МАОУ лицей №180
5174;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5175;Россия;Иваново;"МБОУ ""Лицей №33"""
5176;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5177;Россия;Ростов-на-Дону;МАОУ «Школа № 60»
5178;Россия;Первоуральск;МАОУ «Лицей №21»
5179;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
5180;Россия;Пермь;"МАОУ ""Инженерная школа им. М.Ю. Цирульникова"" Перми"
5181;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5182;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5183;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5184;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5185;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5186;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5187;Россия;Казань;"МБОУ ""Гимназия № 102"""
5188;Россия;Екатеринбург;"ЧОУ ""Гимназия № 212"""
5189;Россия;Санкт-Петербург;ГБОУ школа №199 Приморского района Санкт-Петербурга
5190;Россия;Санкт-Петербург;Дошкольник
5191;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5192;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5193;Россия;Санкт-Петербург;ГБОУ школа №23 с углубленным изучением финского языка Невского района Санкт-Петербурга
5194;Россия;Иваново;"МБОУ ""Лицей №33"""
5195;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5196;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5197;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
5198;Россия;Великий Новгород;"ГОАОУ ""Гимназия № 3"""
5199;Россия;Санкт-Петербург;ГБОУ школа №617 Приморского района Санкт-Петербурга
5200;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5201;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5202;Россия;Санкт-Петербург;ГБОУ НОШ №437 Курортного района Санкт-Петербурга
5203;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5204;Россия;Ханты-Мансийск;"МБОУ ""СОШ № 6 им. Сирина Н.И."""
5205;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5206;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5207;Россия;Астрахань;МБОУ г. Астрахани «Лицей № 1»
5208;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5209;Россия;Санкт-Петербург;ГБОУ НОШ №437 Курортного района Санкт-Петербурга
5210;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5211;Россия;Санкт-Петербург;ГБОУ СОШ № 376  Московского района Санкт-Петербурга
5212;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5213;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5214;Россия;Санкт-Петербург;Дошкольник
5215;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5216;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5217;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5218;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5219;Россия;Первоуральск;МАОУ «Лицей №21»
5220;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5221;Россия;Санкт-Петербург;ГБОУ школа №23 с углубленным изучением финского языка Невского района Санкт-Петербурга
5222;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
5223;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5224;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5225;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5226;Россия;Ростов-на-Дону;МАОУ «Школа № 60»
5227;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5228;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5229;Россия;Ростов-на-Дону;МАОУ «Школа № 60»
5230;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5231;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5232;Россия;Екатеринбург;МАОУ лицей №180
5233;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5234;Россия;Екатеринбург;МАОУ лицей №180
5235;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
5236;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
5237;Россия;Санкт-Петербург;ГБОУ гимназия №330 Невского района  Санкт-Петербурга
5238;Россия;Санкт-Петербург;ГБОУ СОШ № 376  Московского района Санкт-Петербурга
5239;Россия;Астрахань;МБОУ г. Астрахани «СОШ №7»
5240;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
5241;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5242;Россия;Санкт-Петербург;ГБОУ №342 средняя школа Невского района Санкт-Петербурга
5243;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5244;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5245;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5246;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5247;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
5248;Россия;Астрахань;МБОУ г. Астрахани «СОШ №7»
5249;Россия;Пермь;Инженерная школа
5250;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5251;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5252;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5253;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5254;Россия;Пермь;Инженерная школа
5255;Россия;Череповец;"СОШ № 3 им. А.А. Потапова"""
5256;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5257;Россия;Инта;"МБОУ ""Лицей № 1 г. Инты"""
5258;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5259;Россия;Первоуральск;МАОУ «Лицей №21»
5260;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5261;Россия;Санкт-Петербург;ГБОУ лицей №384 Кировского района Санкт-Петербурга
5262;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
5263;Россия;Санкт-Петербург;ГБОУ лицей №384 Кировского района Санкт-Петербурга
5264;Россия;Казань;"МБОУ ""Школа № 54"" Авиастроительного района Казани"
5265;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5266;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5267;Россия;Всеволожск;МОУ «Лицей №1» г. Всеволожска
5268;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5269;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5270;Россия;Санкт-Петербург;ГБОУ школа №582 Приморского района Санкт-Петербурга
5271;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
5272;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5273;Россия;Санкт-Петербург;ГБОУ школа №23 с углубленным изучением финского языка Невского района Санкт-Петербурга
5274;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
5275;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5276;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
5277;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5278;Россия;Ярославль;"МОУ СОШ ""Образовательный комплекс №38"""
5279;Россия;Санкт-Петербург;ГБОУ школа №337 Невского района Санкт-Петербурга имени Героя Российской Федерации Д.В.  Долонского
5280;Россия;Курск;МБОУ «СОШ № 59 им. Г.М. Мыльникова»
5281;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5282;Россия;Астрахань;МБОУ г. Астрахани «СОШ №7»
5283;Россия;Санкт-Петербург;ГБОУ №342 средняя школа Невского района Санкт-Петербурга
5284;Россия;Санкт-Петербург;ГБОУ школа №655 Приморского района Санкт-Петербурга
5285;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5286;Россия;Всеволожск;Диалог
5287;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5288;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5289;Россия;Казань;"МБОУ ""Школа № 54"" Авиастроительного района Казани"
5290;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
5291;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5292;Россия;Пермь;"МАОУ ""Инженерная школа им. М.Ю. Цирульникова"" Перми"
5293;Россия;Ростов-на-Дону;МАОУ «Школа № 60»
5294;Россия;Санкт-Петербург;ГБОУ школа №337 Невского района Санкт-Петербурга имени Героя Российской Федерации Д.В.  Долонского
5295;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5296;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5297;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5298;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5299;Россия;Пермь;"МАОУ ""Инженерная школа им. М.Ю. Цирульникова"" Перми"
5300;Россия;Мурино;МОБУ «Муринская СОШ № 6»
5301;Россия;Ростов-на-Дону;МАОУ «Школа № 60»
5302;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5303;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5304;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
5305;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5306;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
5307;Россия;Мурино;"МОБУ ""СОШ ""Муринский ЦО № 2"""
5308;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5309;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5310;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
5311;Россия;Смоленск;"МБОУ ""СШ № 33"""
5312;Россия;Казань;"МБОУ ""Гимназия № 102"""
5313;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5314;Россия;Санкт-Петербург;ГБОУ школа № 518 Выборгского района Санкт-Петербурга
5315;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5316;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5317;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5318;Россия;Саров;МБОУ Лицей № 15
5319;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5320;Россия;Казань;"МБОУ ""Школа № 54"" Авиастроительного района Казани"
5321;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5322;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5323;Россия;Иваново;"МБОУ ""Лицей №33"""
5324;Россия;Санкт-Петербург;ГБОУ «Лицей ИТ» Приморского района Санкт-Петербурга
5325;Россия;Санкт-Петербург;ГБОУ СОШ №619 Калининского района Санкт-Петербурга
5326;Россия;Пермь;"МАОУ ""Инженерная школа им. М.Ю. Цирульникова"" Перми"
5327;Россия;Екатеринбург;МАОУ лицей №180
5328;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5329;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5330;Россия;Санкт-Петербург;ГБОУ  СОШ № 717 Невского района Санкт-Петербурга
5331;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5332;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5333;Россия;Иваново;"МБОУ ""Лицей №33"""
5334;Россия;Зеленодольск;МБОУ «Гимназия № 3 ЗМР РТ»
5335;Россия;Калининград;МАОУ лицей №49
5336;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5337;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5338;Россия;Санкт-Петербург;ГБОУ гимназия №343 Невского района  Санкт-Петербурга
5339;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5340;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5341;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5342;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5343;Россия;Санкт-Петербург;ГБОУ школа №23 с углубленным изучением финского языка Невского района Санкт-Петербурга
5344;Россия;Санкт-Петербург;ГБОУ  СОШ № 717 Невского района Санкт-Петербурга
5345;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5346;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5347;Россия;Санкт-Петербург;Диалог
5348;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
5349;Россия;Иваново;"МБОУ ""Лицей №33"""
5350;Россия;Калининград;МАОУ лицей №49
5351;Россия;Санкт-Петербург;ГБОУ  СОШ № 717 Невского района Санкт-Петербурга
5352;Россия;Курск;МБОУ «СОШ № 59 им. Г.М. Мыльникова»
5353;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5354;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5355;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5356;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
5357;Россия;Казань;"МБОУ ""Школа № 54"" Авиастроительного района Казани"
5358;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
5359;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
5360;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5361;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5362;Россия;Омск;Инженерный лицей бюджетного профессионального образовательного учреждения Омской области  «Омский авиационный колледж имени Н.Е. Жуковского»
5363;Кыргызстан;Бишкек;"ООО УВК ""ABC SCHOOL"""
5364;Россия;Южно-Сахалинск;МАОУ СОШ № 23 г. Южно-Сахалинск
5365;Россия;Омск;Гимназия № 123 им. О.И.Охрименко
5366;Россия;Братск;"МБОУ ""СОШ № 14"""
5367;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5368;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5369;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5370;Россия;Якутск;МОБУ СОШ № 21 г. Якутска
5371;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5372;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5373;Россия;Екатеринбург;МАОУ лицей №180
5374;Россия;Братск;"МБОУ ""СОШ № 14"""
5375;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5376;Россия;Южно-Сахалинск;МАОУ Гимназия №3 г.Южно-Сахалинска
5377;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5378;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5379;Россия;Екатеринбург;МАОУ лицей №180
5380;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5382;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5383;Россия;Кемерово;"МАОУ ""СОШ № 85"""
5384;Россия;Знаменск;МКОУ ЗАТО Знаменск Гимназия №231
5385;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5386;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5387;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5388;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5389;Россия;Братск;"МБОУ ""СОШ № 14"""
5390;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5391;Россия;Екатеринбург;МАОУ лицей №180
5392;Россия;Уфа;МОБУ Школа «Взлетай» с. Булгаково
5393;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5394;Россия;Екатеринбург;МАОУ лицей №180
5395;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5396;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5397;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5398;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5399;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5400;Россия;Курск;МБОУ «СОШ № 59 им. Г.М. Мыльникова»
5401;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5402;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5403;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5404;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5405;Россия;Первоуральск;МАОУ «Лицей №21»
5406;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5407;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5408;Россия;Санкт-Петербург;ГБОУ гимназия № 631 Приморского района Санкт-Петербурга
5409;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5410;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5411;Россия;Екатеринбург;ГАНОУ СО «Губернаторский лицей»
5412;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5413;Россия;Братск;"МБОУ ""СОШ № 14"""
5414;Россия;Екатеринбург;ГАНОУ СО «Губернаторский лицей»
5415;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5416;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5417;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5418;Россия;Екатеринбург;МАОУ лицей №180
5419;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5420;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5421;Россия;Омск;Гимназия № 123 им. О.И.Охрименко
5422;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5423;Россия;Удачный;"МАОУ ""СОШ № 24"""
5424;Россия;Екатеринбург;МАОУ лицей №180
5425;Россия;Удачный;"МАОУ ""СОШ № 24"""
5426;Россия;Санкт-Петербург;ГБОУ Лицей № 554 Приморского района Санкт-Петербурга
5427;Россия;Екатеринбург;МАОУ лицей №180
5428;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5429;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5430;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5431;Россия;Удачный;"МАОУ ""СОШ № 24"""
5432;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5433;Россия;Екатеринбург;МАОУ лицей №180
5434;Россия;Екатеринбург;МАОУ лицей №180
5435;Россия;Екатеринбург;МАОУ лицей №180
5436;Россия;Удачный;"МАОУ ""СОШ № 24"""
5437;Россия;Казань;"МБОУ ""Гимназия № 102"""
5438;Россия;Екатеринбург;МАОУ лицей №180
5439;Россия;Люберцы;МОУ «Инженерно-технологический лицей»
5440;Россия;Зеленодольск;МБОУ «Гимназия № 3 ЗМР РТ»
5441;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5442;Россия;Астрахань;МБОУ г. Астрахани «Лицей № 1»
5443;Россия;Братск;"МБОУ ""СОШ № 14"""
5444;Россия;Астрахань;МБОУ г. Астрахани «Лицей № 1»
5445;Россия;Астрахань;"МБОУ г. Астрахани ""СОШ №32"""
5446;Россия;Санкт-Петербург;ГБОУ гимназия № 631 Приморского района Санкт-Петербурга
5447;Россия;Астрахань;МБОУ г. Астрахани «Лицей № 1»
5448;Россия;Мурманск;МБОУ Мурманска СОШ №42
5449;Россия;Удачный;"МАОУ ""СОШ № 24"""
5450;Россия;Зеленодольск;МБОУ «Гимназия № 3 ЗМР РТ»
5451;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5452;Россия;Удачный;"МАОУ ""СОШ № 24"""
5453;Россия;Ростов-на-Дону;МАОУ «Школа № 60»
5454;Россия;Астрахань;МБОУ г.Астрахань «Начальная общеобразовательная школа №19»
5455;Россия;Советск;МАОУ «Лицей № 10» г.Советска
5456;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5457;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5458;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5459;Россия;Удачный;"МАОУ ""СОШ № 24"""
5460;Россия;Екатеринбург;МАОУ СОШ № 189
5461;Россия;Санкт-Петербург;ГБОУ гимназия № 631 Приморского района Санкт-Петербурга
5462;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5463;Россия;Иваново;"МБОУ ""Лицей №33"""
5464;Россия;Кемерово;"МАОУ ""СОШ № 85"""
5465;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5466;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5467;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5468;Россия;Екатеринбург;МАОУ лицей №180
5469;Россия;Удачный;"МАОУ ""СОШ № 24"""
5470;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5471;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5472;Россия;Санкт-Петербург;ГБОУ школа №707 Невского района Санкт-Петербурга
5473;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5474;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5475;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5476;Россия;Братск;"МБОУ ""СОШ № 14"""
5477;Россия;Астрахань;МБОУ г. Астрахани «Лицей № 1»
5478;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5479;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
5480;Россия;Удачный;"МАОУ ""СОШ № 24"""
5481;Россия;Казань;"МБОУ ""Гимназия № 102"""
5482;Россия;Астрахань;МБОУ г. Астрахани «СОШ №7»
5483;Россия;Владикавказ;"ГБОУ ЦО ""Эрудит"""
5484;Россия;Санкт-Петербург;ГБОУ Лицей № 64 Приморского района Санкт-Петербурга
5485;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5486;Россия;Братск;"МБОУ ""СОШ № 14"""
5487;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5488;Россия;Кемерово;"МБОУ ""Лицей № 62"""
5489;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5490;Россия;Кемерово;"МБОУ ""Лицей № 62"""
5491;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5492;Россия;Екатеринбург;ГАНОУ СО «Губернаторский лицей»
5493;Россия;Екатеринбург;МАОУ лицей №180
5494;Россия;Екатеринбург;ГАНОУ СО «Губернаторский лицей»
5495;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5496;Россия;Санкт-Петербург;ГБОУ №342 средняя школа Невского района Санкт-Петербурга
5497;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5498;Россия;Омск;Инженерный лицей БПОУ «Омавиат»
5499;Россия;Калининград;МАОУ лицей №49
5500;Россия;Екатеринбург;ГАНОУ СО «Губернаторский лицей»
5501;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5502;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5503;Россия;Пермь;"МАОУ ""Лицей № 4"" г. Перми"
5504;Россия;Липецк;МАОУ СОШ № 29 г. Липецка
5505;Россия;Астрахань;МБОУ г. Астрахани «Лицей № 1»
5506;Россия;Воронеж;"МБОУ Образовательный центр ""Содружество"""
5507;Россия;Екатеринбург;ГАНОУ СО «Губернаторский лицей»
5508;Россия;Удачный;"МАОУ ""СОШ № 24"""
5509;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
5510;Россия;Екатеринбург;МАОУ лицей №180
5511;Россия;Кумертау;МБОУ СОШ № 3 им. С.А.Погребача
5512;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
5513;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5514;Россия;Кемерово;"МАОУ ""СОШ № 85"""
5515;Россия;Челябинск;МАОУ «ИТ – лицей Привилегия г. Челябинска»
5516;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
5517;Россия;Кемерово;"МАОУ ""Средняя общеобразовательная школа № 36"""
